
===================================================
Simulating (simso.schedulers.EDF) on config (config_overhead_2_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


AVERAGE - Fitness: 1720.67, Migrations: 5.8, Preemptions: 339.9, NL: 0.9427, Exceeded Count: 27.5

Elite: [Chrom7, Chrom84, Chrom62, Chrom88, Chrom38, Chrom73, Chrom27, Chrom97, Chrom3, Chrom49]
Mutating k1(Task 11) and k2(Task 12) in chromosome (20)
Mutating k1(Task 77) and k2(Task 85) in chromosome (20)
Mutating k1(Task 31) and k2(Task 16) in chromosome (20)
Mutating k1(Task 25) and k2(Task 11) in chromosome (18)
Mutating k1(Task 81) and k2(Task 75) in chromosome (18)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 6..
..Gen 6 running complete. (Time: 85.07 secs).

Rank 1 - Fitness: 648, Migrations: 6, Preemptions: 342, NL: 0.9693, Exceeded Count: 6
Rank 2 - Fitness: 753, Migrations: 6, Preemptions: 347, NL: 0.9703, Exceeded Count: 8
Rank 3 - Fitness: 829, Migrations: 4, Preemptions: 325, NL: 0.9617, Exceeded Count: 10
Rank 4 - Fitness: 835, Migrations: 4, Preemptions: 331, NL: 0.9650, Exceeded Count: 10
Rank 5 - Fitness: 850, Migrations: 6, Preemptions: 344, NL: 0.9652, Exceeded Count: 10
AVERAGE - Fitness: 1721.75, Migrations: 5.4, Preemptions: 337.9, NL: 0.9428, Exceeded Count: 27.6

Elite: [Chrom7, Chrom55, Chrom84, Chrom62, Chrom88, Chrom38, Chrom73, Chrom28, Chrom27, Chrom97]
Mutating k1(Task 39) and k2(Task 27) in chromosome (22)
Mutating k1(Task 14) and k2(Task 59) in chromosome (22)
Mutating k1(Task 71) and k2(Task 16) in chromosome (23)
Mutating k1(Task 53) and k2(Task 15) in chromosome (23)
Mutating k1(Task 54) and k2(Task 33) in chromosome (23)

(Organism & Chromosome overhead: 0.08 secs)

---------------
Running generation 7..
..Gen 7 running complete. (Time: 86.24 secs).

Rank 1 - Fitness: 648, Migrations: 6, Preemptions: 342, NL: 0.9693, Exceeded Count: 6
Rank 2 - Fitness: 753, Migrations: 6, Preemptions: 347, NL: 0.9703, Exceeded Count: 8
Rank 3 - Fitness: 829, Migrations: 4, Preemptions: 325, NL: 0.9617, Exceeded Count: 10
Rank 4 - Fitness: 835, Migrations: 4, Preemptions: 331, NL: 0.9650, Exceeded Count: 10
Rank 5 - Fitness: 850, Migrations: 6, Preemptions: 344, NL: 0.9652, Exceeded Count: 10
AVERAGE - Fitness: 1670.11, Migrations: 5.6, Preemptions: 338.5, NL: 0.9438, Exceeded Count: 26.5

Elite: [Chrom7, Chrom55, Chrom84, Chrom62, Chrom88, Chrom38, Chrom73, Chrom28, Chrom27, Chrom97]

(Organism & Chromosome overhead: 0.11 secs)

---------------
Running generation 8..
..Gen 8 running complete. (Time: 73.16 secs).

Rank 1 - Fitness: 648, Migrations: 6, Preemptions: 342, NL: 0.9693, Exceeded Count: 6
Rank 2 - Fitness: 753, Migrations: 6, Preemptions: 347, NL: 0.9703, Exceeded Count: 8
Rank 3 - Fitness: 829, Migrations: 4, Preemptions: 325, NL: 0.9617, Exceeded Count: 10
Rank 4 - Fitness: 835, Migrations: 4, Preemptions: 331, NL: 0.9650, Exceeded Count: 10
Rank 5 - Fitness: 850, Migrations: 11, Preemptions: 339, NL: 0.9597, Exceeded Count: 10
AVERAGE - Fitness: 1645.93, Migrations: 5.9, Preemptions: 338.6, NL: 0.9442, Exceeded Count: 26.0

Elite: [Chrom7, Chrom55, Chrom84, Chrom62, Chrom15, Chrom23, Chrom88, Chrom76, Chrom39, Chrom38]
Mutating k1(Task 7) and k2(Task 100) in chromosome (47)
Mutating k1(Task 47) and k2(Task 65) in chromosome (47)
Mutating k1(Task 21) and k2(Task 51) in chromosome (47)
Mutating k1(Task 58) and k2(Task 43) in chromosome (47)
Mutating k1(Task 3) and k2(Task 22) in chromosome (47)
Mutating k1(Task 26) and k2(Task 1) in chromosome (8)
Mutating k1(Task 62) and k2(Task 78) in chromosome (8)
Mutating k1(Task 13) and k2(Task 70) in chromosome (8)
Mutating k1(Task 100) and k2(Task 2) in chromosome (8)
Mutating k1(Task 17) and k2(Task 65) in chromosome (8)
Mutating k1(Task 63) and k2(Task 20) in chromosome (26)
Mutating k1(Task 38) and k2(Task 48) in chromosome (93)
Mutating k1(Task 28) and k2(Task 63) in chromosome (93)
Mutating k1(Task 12) and k2(Task 68) in chromosome (93)
Mutating k1(Task 82) and k2(Task 51) in chromosome (93)
Mutating k1(Task 57) and k2(Task 20) in chromosome (18)
Mutating k1(Task 45) and k2(Task 74) in chromosome (18)
Mutating k1(Task 58) and k2(Task 67) in chromosome (18)
Mutating k1(Task 82) and k2(Task 55) in chromosome (18)
Mutating k1(Task 52) and k2(Task 100) in chromosome (18)

(Organism & Chromosome overhead: 0.08 secs)

---------------
Running generation 9..
..Gen 9 running complete. (Time: 78.34 secs).

Rank 1 - Fitness: 648, Migrations: 6, Preemptions: 342, NL: 0.9693, Exceeded Count: 6
Rank 2 - Fitness: 753, Migrations: 6, Preemptions: 347, NL: 0.9703, Exceeded Count: 8
Rank 3 - Fitness: 829, Migrations: 4, Preemptions: 325, NL: 0.9617, Exceeded Count: 10
Rank 4 - Fitness: 835, Migrations: 4, Preemptions: 331, NL: 0.9650, Exceeded Count: 10
Rank 5 - Fitness: 850, Migrations: 11, Preemptions: 339, NL: 0.9597, Exceeded Count: 10
AVERAGE - Fitness: 1636.86, Migrations: 5.9, Preemptions: 338.4, NL: 0.9448, Exceeded Count: 25.9

Elite: [Chrom7, Chrom55, Chrom84, Chrom62, Chrom15, Chrom23, Chrom88, Chrom76, Chrom49, Chrom39]
Mutating k1(Task 6) and k2(Task 81) in chromosome (22)
Mutating k1(Task 8) and k2(Task 66) in chromosome (22)
Mutating k1(Task 40) and k2(Task 34) in chromosome (22)
Mutating k1(Task 69) and k2(Task 27) in chromosome (22)
Mutating k1(Task 50) and k2(Task 64) in chromosome (87)
Mutating k1(Task 46) and k2(Task 51) in chromosome (87)
Mutating k1(Task 37) and k2(Task 31) in chromosome (87)
Mutating k1(Task 33) and k2(Task 83) in chromosome (87)
Mutating k1(Task 66) and k2(Task 29) in chromosome (87)
Mutating k1(Task 67) and k2(Task 26) in chromosome (2)
Mutating k1(Task 35) and k2(Task 20) in chromosome (2)
Mutating k1(Task 65) and k2(Task 56) in chromosome (2)
Mutating k1(Task 38) and k2(Task 55) in chromosome (2)
Mutating k1(Task 94) and k2(Task 32) in chromosome (2)
Mutating k1(Task 84) and k2(Task 65) in chromosome (29)
Mutating k1(Task 10) and k2(Task 55) in chromosome (29)
Mutating k1(Task 43) and k2(Task 58) in chromosome (29)
Mutating k1(Task 95) and k2(Task 7) in chromosome (29)
Mutating k1(Task 1) and k2(Task 79) in chromosome (61)
Mutating k1(Task 71) and k2(Task 69) in chromosome (61)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 10..
..Gen 10 running complete. (Time: 82.29 secs).

Rank 1 - Fitness: 586, Migrations: 6, Preemptions: 330, NL: 0.9698, Exceeded Count: 5
Rank 2 - Fitness: 648, Migrations: 6, Preemptions: 342, NL: 0.9693, Exceeded Count: 6
Rank 3 - Fitness: 700, Migrations: 5, Preemptions: 345, NL: 0.9678, Exceeded Count: 7
Rank 4 - Fitness: 714, Migrations: 9, Preemptions: 355, NL: 0.9700, Exceeded Count: 7
Rank 5 - Fitness: 753, Migrations: 6, Preemptions: 347, NL: 0.9703, Exceeded Count: 8
AVERAGE - Fitness: 1575.33, Migrations: 5.7, Preemptions: 337.6, NL: 0.9463, Exceeded Count: 24.6

Elite: [Chrom28, Chrom7, Chrom4, Chrom96, Chrom55, Chrom43, Chrom45, Chrom84, Chrom62, Chrom71]
Mutating k1(Task 96) and k2(Task 17) in chromosome (99)
Mutating k1(Task 68) and k2(Task 35) in chromosome (99)

(Organism & Chromosome overhead: 0.08 secs)

---------------
Running generation 11..
..Gen 11 running complete. (Time: 72.92 secs).

Rank 1 - Fitness: 586, Migrations: 6, Preemptions: 330, NL: 0.9698, Exceeded Count: 5
Rank 2 - Fitness: 636, Migrations: 4, Preemptions: 332, NL: 0.9644, Exceeded Count: 6
Rank 3 - Fitness: 648, Migrations: 6, Preemptions: 342, NL: 0.9693, Exceeded Count: 6
Rank 4 - Fitness: 652, Migrations: 4, Preemptions: 348, NL: 0.9694, Exceeded Count: 6
Rank 5 - Fitness: 674, Migrations: 4, Preemptions: 370, NL: 0.9717, Exceeded Count: 6
AVERAGE - Fitness: 1527.23, Migrations: 5.7, Preemptions: 338.5, NL: 0.9473, Exceeded Count: 23.7

Elite: [Chrom28, Chrom91, Chrom7, Chrom39, Chrom81, Chrom4, Chrom50, Chrom96, Chrom55, Chrom43]
Mutating k1(Task 66) and k2(Task 58) in chromosome (72)
Mutating k1(Task 60) and k2(Task 93) in chromosome (72)
Mutating k1(Task 77) and k2(Task 13) in chromosome (72)
Mutating k1(Task 23) and k2(Task 61) in chromosome (72)
Mutating k1(Task 9) and k2(Task 6) in chromosome (72)

(Organism & Chromosome overhead: 0.08 secs)

---------------
Running generation 12..
..Gen 12 running complete. (Time: 71.22 secs).

Rank 1 - Fitness: 501, Migrations: 6, Preemptions: 345, NL: 0.9758, Exceeded Count: 3
Rank 2 - Fitness: 586, Migrations: 6, Preemptions: 330, NL: 0.9698, Exceeded Count: 5
Rank 3 - Fitness: 636, Migrations: 4, Preemptions: 332, NL: 0.9644, Exceeded Count: 6
Rank 4 - Fitness: 648, Migrations: 6, Preemptions: 342, NL: 0.9693, Exceeded Count: 6
Rank 5 - Fitness: 652, Migrations: 4, Preemptions: 348, NL: 0.9694, Exceeded Count: 6
AVERAGE - Fitness: 1529.32, Migrations: 5.8, Preemptions: 339.6, NL: 0.9475, Exceeded Count: 23.7

Elite: [Chrom76, Chrom28, Chrom91, Chrom7, Chrom39, Chrom81, Chrom4, Chrom50, Chrom96, Chrom55]
Mutating k1(Task 96) and k2(Task 80) in chromosome (24)
Mutating k1(Task 100) and k2(Task 22) in chromosome (24)
Mutating k1(Task 81) and k2(Task 29) in chromosome (24)
Mutating k1(Task 68) and k2(Task 5) in chromosome (24)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 13..
..Gen 13 running complete. (Time: 70.09 secs).

Rank 1 - Fitness: 501, Migrations: 6, Preemptions: 345, NL: 0.9758, Exceeded Count: 3
Rank 2 - Fitness: 547, Migrations: 3, Preemptions: 344, NL: 0.9738, Exceeded Count: 4
Rank 3 - Fitness: 586, Migrations: 6, Preemptions: 330, NL: 0.9698, Exceeded Count: 5
Rank 4 - Fitness: 598, Migrations: 5, Preemptions: 343, NL: 0.9698, Exceeded Count: 5
Rank 5 - Fitness: 636, Migrations: 4, Preemptions: 332, NL: 0.9644, Exceeded Count: 6
AVERAGE - Fitness: 1497.83, Migrations: 5.9, Preemptions: 339.4, NL: 0.9485, Exceeded Count: 23.1

Elite: [Chrom76, Chrom79, Chrom28, Chrom65, Chrom91, Chrom7, Chrom39, Chrom81, Chrom4, Chrom56]
Mutating k1(Task 73) and k2(Task 63) in chromosome (17)
Mutating k1(Task 4) and k2(Task 2) in chromosome (70)
Mutating k1(Task 20) and k2(Task 48) in chromosome (70)
Mutating k1(Task 18) and k2(Task 39) in chromosome (70)
Mutating k1(Task 9) and k2(Task 3) in chromosome (70)
Mutating k1(Task 52) and k2(Task 26) in chromosome (70)
Mutating k1(Task 98) and k2(Task 94) in chromosome (36)
Mutating k1(Task 85) and k2(Task 84) in chromosome (36)
Mutating k1(Task 71) and k2(Task 82) in chromosome (33)
Mutating k1(Task 16) and k2(Task 32) in chromosome (33)
Mutating k1(Task 4) and k2(Task 57) in chromosome (33)
Mutating k1(Task 45) and k2(Task 67) in chromosome (33)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 14..
..Gen 14 running complete. (Time: 88.08 secs).

Rank 1 - Fitness: 442, Migrations: 4, Preemptions: 338, NL: 0.9710, Exceeded Count: 2
Rank 2 - Fitness: 501, Migrations: 6, Preemptions: 345, NL: 0.9758, Exceeded Count: 3
Rank 3 - Fitness: 547, Migrations: 3, Preemptions: 344, NL: 0.9738, Exceeded Count: 4
Rank 4 - Fitness: 548, Migrations: 6, Preemptions: 342, NL: 0.9751, Exceeded Count: 4
Rank 5 - Fitness: 586, Migrations: 6, Preemptions: 330, NL: 0.9698, Exceeded Count: 5
AVERAGE - Fitness: 1439.3, Migrations: 6.0, Preemptions: 339.8, NL: 0.9498, Exceeded Count: 21.9

Elite: [Chrom87, Chrom76, Chrom79, Chrom20, Chrom28, Chrom65, Chrom91, Chrom7, Chrom39, Chrom81]
Mutating k1(Task 12) and k2(Task 30) in chromosome (98)
Mutating k1(Task 77) and k2(Task 21) in chromosome (98)
Mutating k1(Task 4) and k2(Task 72) in chromosome (98)
Mutating k1(Task 51) and k2(Task 8) in chromosome (98)
Mutating k1(Task 56) and k2(Task 28) in chromosome (98)
Mutating k1(Task 33) and k2(Task 15) in chromosome (60)
Mutating k1(Task 29) and k2(Task 18) in chromosome (60)
Mutating k1(Task 70) and k2(Task 78) in chromosome (60)
Mutating k1(Task 33) and k2(Task 50) in chromosome (24)
Mutating k1(Task 24) and k2(Task 73) in chromosome (24)
Mutating k1(Task 41) and k2(Task 33) in chromosome (24)
Mutating k1(Task 8) and k2(Task 71) in chromosome (64)
Mutating k1(Task 41) and k2(Task 57) in chromosome (64)
Mutating k1(Task 84) and k2(Task 85) in chromosome (64)
Mutating k1(Task 4) and k2(Task 44) in chromosome (64)
Mutating k1(Task 17) and k2(Task 45) in chromosome (64)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 15..
..Gen 15 running complete. (Time: 92.65 secs).

Rank 1 - Fitness: 442, Migrations: 4, Preemptions: 338, NL: 0.9710, Exceeded Count: 2
Rank 2 - Fitness: 501, Migrations: 6, Preemptions: 345, NL: 0.9758, Exceeded Count: 3
Rank 3 - Fitness: 547, Migrations: 3, Preemptions: 344, NL: 0.9738, Exceeded Count: 4
Rank 4 - Fitness: 548, Migrations: 6, Preemptions: 342, NL: 0.9751, Exceeded Count: 4
Rank 5 - Fitness: 586, Migrations: 6, Preemptions: 330, NL: 0.9698, Exceeded Count: 5
AVERAGE - Fitness: 1425.84, Migrations: 6.0, Preemptions: 339.8, NL: 0.9497, Exceeded Count: 21.6

Elite: [Chrom87, Chrom76, Chrom79, Chrom20, Chrom28, Chrom65, Chrom91, Chrom7, Chrom39, Chrom81]
Mutating k1(Task 58) and k2(Task 100) in chromosome (30)
Mutating k1(Task 60) and k2(Task 6) in chromosome (30)
Mutating k1(Task 84) and k2(Task 4) in chromosome (13)
Mutating k1(Task 41) and k2(Task 89) in chromosome (13)
Mutating k1(Task 76) and k2(Task 64) in chromosome (13)
Mutating k1(Task 86) and k2(Task 81) in chromosome (13)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 16..
..Gen 16 running complete. (Time: 85.55 secs).

Rank 1 - Fitness: 442, Migrations: 4, Preemptions: 338, NL: 0.9710, Exceeded Count: 2
Rank 2 - Fitness: 501, Migrations: 6, Preemptions: 345, NL: 0.9758, Exceeded Count: 3
Rank 3 - Fitness: 547, Migrations: 3, Preemptions: 344, NL: 0.9738, Exceeded Count: 4
Rank 4 - Fitness: 548, Migrations: 6, Preemptions: 342, NL: 0.9751, Exceeded Count: 4
Rank 5 - Fitness: 548, Migrations: 4, Preemptions: 344, NL: 0.9742, Exceeded Count: 4
AVERAGE - Fitness: 1345.16, Migrations: 5.8, Preemptions: 337.9, NL: 0.9517, Exceeded Count: 20.0

Elite: [Chrom87, Chrom76, Chrom79, Chrom20, Chrom73, Chrom28, Chrom65, Chrom91, Chrom26, Chrom4]
Mutating k1(Task 39) and k2(Task 23) in chromosome (75)
Mutating k1(Task 35) and k2(Task 52) in chromosome (55)
Mutating k1(Task 33) and k2(Task 38) in chromosome (86)

(Organism & Chromosome overhead: 0.17 secs)

---------------
Running generation 17..
..Gen 17 running complete. (Time: 75.05 secs).

Rank 1 - Fitness: 442, Migrations: 4, Preemptions: 338, NL: 0.9710, Exceeded Count: 2
Rank 2 - Fitness: 501, Migrations: 6, Preemptions: 345, NL: 0.9758, Exceeded Count: 3
Rank 3 - Fitness: 547, Migrations: 3, Preemptions: 344, NL: 0.9738, Exceeded Count: 4
Rank 4 - Fitness: 548, Migrations: 6, Preemptions: 342, NL: 0.9751, Exceeded Count: 4
Rank 5 - Fitness: 548, Migrations: 4, Preemptions: 344, NL: 0.9742, Exceeded Count: 4
AVERAGE - Fitness: 1348.87, Migrations: 5.7, Preemptions: 339.6, NL: 0.9519, Exceeded Count: 20.1

Elite: [Chrom87, Chrom76, Chrom79, Chrom20, Chrom73, Chrom28, Chrom65, Chrom91, Chrom26, Chrom4]
Mutating k1(Task 54) and k2(Task 79) in chromosome (8)
Mutating k1(Task 75) and k2(Task 37) in chromosome (8)

(Organism & Chromosome overhead: 0.15 secs)

---------------
Running generation 18..
..Gen 18 running complete. (Time: 80.46 secs).

Rank 1 - Fitness: 442, Migrations: 4, Preemptions: 338, NL: 0.9710, Exceeded Count: 2
Rank 2 - Fitness: 501, Migrations: 6, Preemptions: 345, NL: 0.9758, Exceeded Count: 3
Rank 3 - Fitness: 547, Migrations: 3, Preemptions: 344, NL: 0.9738, Exceeded Count: 4
Rank 4 - Fitness: 548, Migrations: 6, Preemptions: 342, NL: 0.9751, Exceeded Count: 4
Rank 5 - Fitness: 548, Migrations: 4, Preemptions: 344, NL: 0.9742, Exceeded Count: 4
AVERAGE - Fitness: 1301.97, Migrations: 5.8, Preemptions: 338.6, NL: 0.9533, Exceeded Count: 19.1

Elite: [Chrom87, Chrom76, Chrom79, Chrom20, Chrom73, Chrom28, Chrom5, Chrom65, Chrom46, Chrom91]
Mutating k1(Task 76) and k2(Task 55) in chromosome (58)
Mutating k1(Task 58) and k2(Task 18) in chromosome (58)
Mutating k1(Task 8) and k2(Task 9) in chromosome (58)
Mutating k1(Task 62) and k2(Task 61) in chromosome (58)
Mutating k1(Task 9) and k2(Task 56) in chromosome (66)
Mutating k1(Task 25) and k2(Task 12) in chromosome (66)
Mutating k1(Task 6) and k2(Task 50) in chromosome (70)
Mutating k1(Task 56) and k2(Task 22) in chromosome (70)
Mutating k1(Task 36) and k2(Task 42) in chromosome (70)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 19..
..Gen 19 running complete. (Time: 81.30 secs).

Rank 1 - Fitness: 442, Migrations: 4, Preemptions: 338, NL: 0.9710, Exceeded Count: 2
Rank 2 - Fitness: 501, Migrations: 6, Preemptions: 345, NL: 0.9758, Exceeded Count: 3
Rank 3 - Fitness: 547, Migrations: 3, Preemptions: 344, NL: 0.9738, Exceeded Count: 4
Rank 4 - Fitness: 548, Migrations: 6, Preemptions: 342, NL: 0.9751, Exceeded Count: 4
Rank 5 - Fitness: 548, Migrations: 4, Preemptions: 344, NL: 0.9742, Exceeded Count: 4
AVERAGE - Fitness: 1255.78, Migrations: 5.4, Preemptions: 338.4, NL: 0.9543, Exceeded Count: 18.2

Elite: [Chrom87, Chrom76, Chrom79, Chrom20, Chrom73, Chrom28, Chrom5, Chrom65, Chrom46, Chrom91]
Mutating k1(Task 21) and k2(Task 4) in chromosome (37)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 20..
..Gen 20 running complete. (Time: 92.31 secs).

Rank 1 - Fitness: 360, Migrations: 7, Preemptions: 353, NL: 0.9792, Exceeded Count: 0
Rank 2 - Fitness: 442, Migrations: 4, Preemptions: 338, NL: 0.9710, Exceeded Count: 2
Rank 3 - Fitness: 501, Migrations: 6, Preemptions: 345, NL: 0.9758, Exceeded Count: 3
Rank 4 - Fitness: 547, Migrations: 3, Preemptions: 344, NL: 0.9738, Exceeded Count: 4
Rank 5 - Fitness: 548, Migrations: 6, Preemptions: 342, NL: 0.9751, Exceeded Count: 4
AVERAGE - Fitness: 1206.99, Migrations: 5.9, Preemptions: 339.6, NL: 0.9558, Exceeded Count: 17.2

Elite: [Chrom60, Chrom87, Chrom76, Chrom79, Chrom20, Chrom73, Chrom28, Chrom5, Chrom36, Chrom65]
Mutating k1(Task 35) and k2(Task 52) in chromosome (11)
Mutating k1(Task 41) and k2(Task 60) in chromosome (11)
Mutating k1(Task 98) and k2(Task 58) in chromosome (11)
Mutating k1(Task 17) and k2(Task 49) in chromosome (11)
Mutating k1(Task 96) and k2(Task 33) in chromosome (11)
Mutating k1(Task 74) and k2(Task 92) in chromosome (92)
Mutating k1(Task 24) and k2(Task 23) in chromosome (92)
Mutating k1(Task 86) and k2(Task 26) in chromosome (92)
Mutating k1(Task 66) and k2(Task 1) in chromosome (51)
Mutating k1(Task 35) and k2(Task 21) in chromosome (51)
Mutating k1(Task 11) and k2(Task 3) in chromosome (51)
Mutating k1(Task 26) and k2(Task 96) in chromosome (51)
Mutating k1(Task 54) and k2(Task 58) in chromosome (10)
Mutating k1(Task 61) and k2(Task 24) in chromosome (10)
Mutating k1(Task 12) and k2(Task 39) in chromosome (10)
Mutating k1(Task 69) and k2(Task 37) in chromosome (10)
Mutating k1(Task 32) and k2(Task 58) in chromosome (10)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 21..
..Gen 21 running complete. (Time: 98.69 secs).

Rank 1 - Fitness: 360, Migrations: 7, Preemptions: 353, NL: 0.9792, Exceeded Count: 0
Rank 2 - Fitness: 442, Migrations: 4, Preemptions: 338, NL: 0.9710, Exceeded Count: 2
Rank 3 - Fitness: 501, Migrations: 6, Preemptions: 345, NL: 0.9758, Exceeded Count: 3
Rank 4 - Fitness: 540, Migrations: 4, Preemptions: 336, NL: 0.9697, Exceeded Count: 4
Rank 5 - Fitness: 547, Migrations: 3, Preemptions: 344, NL: 0.9738, Exceeded Count: 4
AVERAGE - Fitness: 1262.22, Migrations: 5.6, Preemptions: 341.1, NL: 0.9544, Exceeded Count: 18.3

Elite: [Chrom60, Chrom87, Chrom76, Chrom66, Chrom79, Chrom20, Chrom73, Chrom46, Chrom28, Chrom5]
Mutating k1(Task 78) and k2(Task 77) in chromosome (41)
Mutating k1(Task 18) and k2(Task 57) in chromosome (41)
Mutating k1(Task 96) and k2(Task 100) in chromosome (41)
Mutating k1(Task 23) and k2(Task 7) in chromosome (29)
Mutating k1(Task 70) and k2(Task 50) in chromosome (29)
Mutating k1(Task 6) and k2(Task 21) in chromosome (29)
Mutating k1(Task 34) and k2(Task 42) in chromosome (59)
Mutating k1(Task 26) and k2(Task 90) in chromosome (59)
Mutating k1(Task 47) and k2(Task 41) in chromosome (59)
Mutating k1(Task 42) and k2(Task 34) in chromosome (27)
Mutating k1(Task 58) and k2(Task 6) in chromosome (62)
Mutating k1(Task 18) and k2(Task 19) in chromosome (62)
Mutating k1(Task 5) and k2(Task 70) in chromosome (62)

(Organism & Chromosome overhead: 0.07 secs)

---------------
Running generation 22..
..Gen 22 running complete. (Time: 80.35 secs).

Rank 1 - Fitness: 360, Migrations: 7, Preemptions: 353, NL: 0.9792, Exceeded Count: 0
Rank 2 - Fitness: 442, Migrations: 4, Preemptions: 338, NL: 0.9710, Exceeded Count: 2
Rank 3 - Fitness: 463, Migrations: 7, Preemptions: 356, NL: 0.9769, Exceeded Count: 2
Rank 4 - Fitness: 501, Migrations: 6, Preemptions: 345, NL: 0.9758, Exceeded Count: 3
Rank 5 - Fitness: 540, Migrations: 4, Preemptions: 336, NL: 0.9697, Exceeded Count: 4
AVERAGE - Fitness: 1215.43, Migrations: 5.6, Preemptions: 341.8, NL: 0.9557, Exceeded Count: 17.4
